STATE,STATE_AB,COUNTY,Internal_State_Region,TVDMA,Metropolitan_Statistical_Areas,Metro_Grp
TEXAS,TX,CONCHO,Concho Valley COG ISR," San Angelo, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,COOKE,Texoma COG ISR," Dallas - Ft. Worth, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,CORYELL,Central Texas COG ISR," Waco - Temple - Bryan, TX DMA"," Killeen - Temple, TX MSA", Other Metro GMR.
TEXAS,TX,COTTLE,North Texas RPC ISR," Amarillo, TX -NM - OK DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,CRANE,Permian Basin RPC ISR," Odessa - Midland, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,CROCKETT,Concho Valley COG ISR," San Angelo, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,CROSBY,South Plains AOG ISR," Lubbock, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,CULBERSON,Upper Rio Grande COG ISR," El Paso, TX - NM DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,DALLAM,Panhandle RPC ISR," Amarillo, TX -NM - OK DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,DALLAS,North Central Texas COG ISR," Dallas - Ft. Worth, TX DMA"," Dallas, TX PMSA", Dallas-Ft. Worth Metroplex GMR.
TEXAS,TX,DAWSON,Permian Basin RPC ISR," Lubbock, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,DEAF SMITH,Panhandle RPC ISR," Amarillo, TX -NM - OK DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,DELTA,Northeast Texas COG ISR," Dallas - Ft. Worth, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,DENTON,North Central Texas COG ISR," Dallas - Ft. Worth, TX DMA"," Dallas, TX PMSA", Dallas-Ft. Worth Metroplex GMR.
TEXAS,TX,DE WITT,Golden Crescent RPC ISR," San Antonio, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,DICKENS,South Plains AOG ISR," Lubbock, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,DIMMIT,Middle Rio Grande DC ISR," San Antonio, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,DONLEY,Panhandle RPC ISR," Amarillo, TX -NM - OK DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,DUVAL,Coastal Bend COG ISR," Corpus Christi, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,EASTLAND,West Central Texas COG ISR," Abilene - Sweetwater, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,ECTOR,Permian Basin RPC ISR," Odessa - Midland, TX DMA"," Odessa - Midland, TX MSA", Other Metro GMR.
TEXAS,TX,EDWARDS,Middle Rio Grande DC ISR," San Antonio, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,ELLIS,North Central Texas COG ISR," Dallas - Ft. Worth, TX DMA"," Dallas, TX PMSA", Dallas-Ft. Worth Metroplex GMR.
TEXAS,TX,EL PASO,Upper Rio Grande COG ISR," El Paso, TX - NM DMA"," El Paso, TX MSA", Other Metro GMR.
TEXAS,TX,ERATH,North Central Texas COG ISR," Dallas - Ft. Worth, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,FALLS,Heart of Texas COG ISR," Waco - Temple - Bryan, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,FANNIN,Texoma COG ISR," Dallas - Ft. Worth, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,FAYETTE,Capital Area PC ISR," Austin, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,FISHER,West Central Texas COG ISR," Abilene - Sweetwater, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
