STATE,STATE_AB,COUNTY,TVDMA,STATEFP,COUNTYFP,COUNTY_PROPER,,,
UTAH,UT,WASHINGTON,"Salt Lake City, UT - ID - WY DMA",49,053,Washington,,,
UTAH,UT,WAYNE,"Salt Lake City, UT - ID - WY DMA",49,055,Wayne,,,
UTAH,UT,WEBER,"Salt Lake City, UT - ID - WY DMA",49,057,Weber,,,
VIRGINIA,VA,ACCOMACK," Norfolk - Portsmouth - Newport News, VA - NC DMA",51,001,Accomack,,,
VIRGINIA,VA,ALBEMARLE," Charlottesville, VA DMA",51,003,Albemarle,,,
VIRGINIA,VA,ALLEGHANY," Roanoke - Lynchburg, VA - WV DMA",51,005,Alleghany,,,
VIRGINIA,VA,AMELIA," Richmond - Petersburg, VA DMA",51,007,Amelia,,,
VIRGINIA,VA,AMHERST," Roanoke - Lynchburg, VA - WV DMA",51,009,Amherst,,,
VIRGINIA,VA,APPOMATTOX," Roanoke - Lynchburg, VA - WV DMA",51,011,Appomattox,,,
VIRGINIA,VA,ARLINGTON," Washington, DC - MD - PA - VA - WV DMA",51,013,Arlington,,,
VIRGINIA,VA,AUGUSTA," Harrisonburg, VA - WV DMA",51,015,Augusta,,,
VIRGINIA,VA,BATH," Roanoke - Lynchburg, VA - WV DMA",51,017,Bath,,,
VIRGINIA,VA,BEDFORD," Roanoke - Lynchburg, VA - WV DMA",51,019,Bedford,,,
VIRGINIA,VA,BEDFORD," Roanoke - Lynchburg, VA - WV DMA",51,515,Bedford,,,
VIRGINIA,VA,BLAND," Bluefield - Beckley - Oak Hill, WV - VA DMA",51,021,Bland,,,
VIRGINIA,VA,BOTETOURT," Roanoke - Lynchburg, VA - WV DMA",51,023,Botetourt,,,
VIRGINIA,VA,BRUNSWICK," Richmond - Petersburg, VA DMA",51,025,Brunswick,,,
VIRGINIA,VA,BUCHANAN," Tri - Cities, TN - VA - KY DMA",51,027,Buchanan,,,
VIRGINIA,VA,BUCKINGHAM," Richmond - Petersburg, VA DMA",51,029,Buckingham,,,
VIRGINIA,VA,CAMPBELL," Roanoke - Lynchburg, VA - WV DMA",51,031,Campbell,,,
VIRGINIA,VA,CAROLINE," Richmond - Petersburg, VA DMA",51,033,Caroline,,,
VIRGINIA,VA,CARROLL," Roanoke - Lynchburg, VA - WV DMA",51,035,Carroll,,,
VIRGINIA,VA,CHARLES CITY," Richmond - Petersburg, VA DMA",51,036,Charles City,,,
VIRGINIA,VA,CHARLOTTE," Roanoke - Lynchburg, VA - WV DMA",51,037,Charlotte,,,
VIRGINIA,VA,CHESTERFIELD," Richmond - Petersburg, VA DMA",51,041,Chesterfield,,,
VIRGINIA,VA,CLARKE," Washington, DC - MD - PA - VA - WV DMA",51,043,Clarke,,,
VIRGINIA,VA,CRAIG," Roanoke - Lynchburg, VA - WV DMA",51,045,Craig,,,
VIRGINIA,VA,CULPEPER," Washington, DC - MD - PA - VA - WV DMA",51,047,Culpeper,,,
VIRGINIA,VA,CUMBERLAND," Richmond - Petersburg, VA DMA",51,049,Cumberland,,,
VIRGINIA,VA,DICKENSON," Tri - Cities, TN - VA - KY DMA",51,051,Dickenson,,,
VIRGINIA,VA,DINWIDDIE," Richmond - Petersburg, VA DMA",51,053,Dinwiddie,,,
VIRGINIA,VA,ESSEX," Richmond - Petersburg, VA DMA",51,057,Essex,,,
VIRGINIA,VA,FAIRFAX," Washington, DC - MD - PA - VA - WV DMA",51,059,Fairfax,,,
VIRGINIA,VA,FAIRFAX," Washington, DC - MD - PA - VA - WV DMA",51,600,Fairfax,,,
VIRGINIA,VA,FAUQUIER," Washington, DC - MD - PA - VA - WV DMA",51,061,Fauquier,,,
VIRGINIA,VA,FLOYD," Roanoke - Lynchburg, VA - WV DMA",51,063,Floyd,,,
VIRGINIA,VA,FLUVANNA," Richmond - Petersburg, VA DMA",51,065,Fluvanna,,,
VIRGINIA,VA,FRANKLIN," Roanoke - Lynchburg, VA - WV DMA",51,067,Franklin,,,
VIRGINIA,VA,FRANKLIN," Roanoke - Lynchburg, VA - WV DMA",51,620,Franklin,,,
VIRGINIA,VA,FREDERICK," Washington, DC - MD - PA - VA - WV DMA",51,069,Frederick,,,
VIRGINIA,VA,GILES," Roanoke - Lynchburg, VA - WV DMA",51,071,Giles,,,
VIRGINIA,VA,GLOUCESTER," Norfolk - Portsmouth - Newport News, VA - NC DMA",51,073,Gloucester,,,
VIRGINIA,VA,GOOCHLAND," Richmond - Petersburg, VA DMA",51,075,Goochland,,,
VIRGINIA,VA,GRAYSON," Greensboro - H.Point - W.Salem, NC - VA DMA",51,077,Grayson,,,
VIRGINIA,VA,GREENE," Charlottesville, VA DMA",51,079,Greene,,,
VIRGINIA,VA,GREENSVILLE," Richmond - Petersburg, VA DMA",51,081,Greensville,,,
VIRGINIA,VA,HALIFAX," Roanoke - Lynchburg, VA - WV DMA",51,083,Halifax,,,
VIRGINIA,VA,HANOVER," Richmond - Petersburg, VA DMA",51,085,Hanover,,,
VIRGINIA,VA,HENRICO," Richmond - Petersburg, VA DMA",51,087,Henrico,,,
VIRGINIA,VA,HENRY," Roanoke - Lynchburg, VA - WV DMA",51,089,Henry,,,
VIRGINIA,VA,HIGHLAND," Roanoke - Lynchburg, VA - WV DMA",51,091,Highland,,,
VIRGINIA,VA,ISLE OF WIGHT," Norfolk - Portsmouth - Newport News, VA - NC DMA",51,093,Isle of Wight,,,
VIRGINIA,VA,JAMES CITY," Norfolk - Portsmouth - Newport News, VA - NC DMA",51,095,James City,,,
VIRGINIA,VA,KING AND QUEEN," Richmond - Petersburg, VA DMA",51,097,King and Queen,,,
VIRGINIA,VA,KING GEORGE," Washington, DC - MD - PA - VA - WV DMA",51,099,King George,,,
VIRGINIA,VA,KING WILLIAM," Richmond - Petersburg, VA DMA",51,101,King William,,,
VIRGINIA,VA,LANCASTER," Richmond - Petersburg, VA DMA",51,103,Lancaster,,,
VIRGINIA,VA,LEE," Tri - Cities, TN - VA - KY DMA",51,105,Lee,,,
VIRGINIA,VA,LOUDOUN," Washington, DC - MD - PA - VA - WV DMA",51,107,Loudoun,,,
VIRGINIA,VA,LOUISA," Richmond - Petersburg, VA DMA",51,109,Louisa,,,
VIRGINIA,VA,LUNENBURG," Richmond - Petersburg, VA DMA",51,111,Lunenburg,,,
VIRGINIA,VA,MADISON," Charlottesville, VA DMA",51,113,Madison,,,
VIRGINIA,VA,MATHEWS," Norfolk - Portsmouth - Newport News, VA - NC DMA",51,115,Mathews,,,
VIRGINIA,VA,MECKLENBURG," Raleigh - Durham, NC - VA DMA",51,117,Mecklenburg,,,
VIRGINIA,VA,MIDDLESEX," Richmond - Petersburg, VA DMA",51,119,Middlesex,,,
VIRGINIA,VA,MONTGOMERY," Roanoke - Lynchburg, VA - WV DMA",51,121,Montgomery,,,
VIRGINIA,VA,NELSON," Roanoke - Lynchburg, VA - WV DMA",51,125,Nelson,,,
VIRGINIA,VA,NEW KENT," Richmond - Petersburg, VA DMA",51,127,New Kent,,,
VIRGINIA,VA,NORTHAMPTON," Norfolk - Portsmouth - Newport News, VA - NC DMA",51,131,Northampton,,,
VIRGINIA,VA,NORTHUMBERLAND," Richmond - Petersburg, VA DMA",51,133,Northumberland,,,
VIRGINIA,VA,NOTTOWAY," Richmond - Petersburg, VA DMA",51,135,Nottoway,,,
VIRGINIA,VA,ORANGE," Richmond - Petersburg, VA DMA",51,137,Orange,,,
VIRGINIA,VA,PAGE," Washington, DC - MD - PA - VA - WV DMA",51,139,Page,,,
VIRGINIA,VA,PATRICK," Greensboro - H.Point - W.Salem, NC - VA DMA",51,141,Patrick,,,
VIRGINIA,VA,PITTSYLVANIA," Roanoke - Lynchburg, VA - WV DMA",51,143,Pittsylvania,,,
VIRGINIA,VA,POWHATAN," Richmond - Petersburg, VA DMA",51,145,Powhatan,,,
VIRGINIA,VA,PRINCE EDWARD," Richmond - Petersburg, VA DMA",51,147,Prince Edward,,,
VIRGINIA,VA,PRINCE GEORGE," Richmond - Petersburg, VA DMA",51,149,Prince George,,,
VIRGINIA,VA,PRINCE WILLIAM," Washington, DC - MD - PA - VA - WV DMA",51,153,Prince William,,,
VIRGINIA,VA,PULASKI," Roanoke - Lynchburg, VA - WV DMA",51,155,Pulaski,,,
VIRGINIA,VA,RAPPAHANNOCK," Washington, DC - MD - PA - VA - WV DMA",51,157,Rappahannock,,,
VIRGINIA,VA,RICHMOND," Richmond - Petersburg, VA DMA",51,159,Richmond,,,
VIRGINIA,VA,RICHMOND," Richmond - Petersburg, VA DMA",51,760,Richmond,,,
VIRGINIA,VA,ROANOKE," Roanoke - Lynchburg, VA - WV DMA",51,161,Roanoke,,,
VIRGINIA,VA,ROANOKE," Roanoke - Lynchburg, VA - WV DMA",51,770,Roanoke,,,
VIRGINIA,VA,ROCKBRIDGE," Roanoke - Lynchburg, VA - WV DMA",51,163,Rockbridge,,,
VIRGINIA,VA,ROCKINGHAM," Harrisonburg, VA - WV DMA",51,165,Rockingham,,,
VIRGINIA,VA,RUSSELL," Tri - Cities, TN - VA - KY DMA",51,167,Russell,,,
VIRGINIA,VA,SCOTT," Tri - Cities, TN - VA - KY DMA",51,169,Scott,,,
VIRGINIA,VA,SHENANDOAH," Washington, DC - MD - PA - VA - WV DMA",51,171,Shenandoah,,,
VIRGINIA,VA,SMYTH," Tri - Cities, TN - VA - KY DMA",51,173,Smyth,,,
VIRGINIA,VA,SOUTHAMPTON," Norfolk - Portsmouth - Newport News, VA - NC DMA",51,175,Southampton,,,
VIRGINIA,VA,SPOTSYLVANIA," Washington, DC - MD - PA - VA - WV DMA",51,177,Spotsylvania,,,
VIRGINIA,VA,STAFFORD," Washington, DC - MD - PA - VA - WV DMA",51,179,Stafford,,,
VIRGINIA,VA,SURRY," Norfolk - Portsmouth - Newport News, VA - NC DMA",51,181,Surry,,,
VIRGINIA,VA,SUSSEX," Richmond - Petersburg, VA DMA",51,183,Sussex,,,
VIRGINIA,VA,TAZEWELL," Bluefield - Beckley - Oak Hill, WV - VA DMA",51,185,Tazewell,,,
VIRGINIA,VA,WARREN," Washington, DC - MD - PA - VA - WV DMA",51,187,Warren,,,
VIRGINIA,VA,WASHINGTON," Tri - Cities, TN - VA - KY DMA",51,191,Washington,,,
VIRGINIA,VA,WESTMORELAND," Washington, DC - MD - PA - VA - WV DMA",51,193,Westmoreland,,,
VIRGINIA,VA,WISE," Tri - Cities, TN - VA - KY DMA",51,195,Wise,,,
VIRGINIA,VA,WYTHE," Roanoke - Lynchburg, VA - WV DMA",51,197,Wythe,,,
VIRGINIA,VA,YORK," Norfolk - Portsmouth - Newport News, VA - NC DMA",51,199,York,,,
VIRGINIA,VA,ALEXANDRIA," Washington, DC - MD - PA - VA - WV DMA",51,510,Alexandria,,,
VIRGINIA,VA,BRISTOL," Tri - Cities, TN - VA - KY DMA",51,520,Bristol,,,
VIRGINIA,VA,BUENA VISTA," Roanoke - Lynchburg, VA - WV DMA",51,530,Buena Vista,,,
VIRGINIA,VA,CHARLOTTESVILLE," Charlottesville, VA DMA",51,540,Charlottesville,,,
VIRGINIA,VA,CHESAPEAKE," Norfolk - Portsmouth - Newport News, VA - NC DMA",51,550,Chesapeake,,,
VIRGINIA,VA,CLIFTON FORGE," Roanoke - Lynchburg, VA - WV DMA",51,560,Clifton Forge,,,
VIRGINIA,VA,COLONIAL HEIGHTS," Richmond - Petersburg, VA DMA",51,570,Colonial Heights,,,
VIRGINIA,VA,COVINGTON," Roanoke - Lynchburg, VA - WV DMA",51,580,Covington,,,
VIRGINIA,VA,DANVILLE," Roanoke - Lynchburg, VA - WV DMA",51,590,Danville,,,
VIRGINIA,VA,EMPORIA," Richmond - Petersburg, VA DMA",51,595,Emporia,,,
VIRGINIA,VA,FALLS CHURCH," Washington, DC - MD - PA - VA - WV DMA",51,610,Falls Church,,,
VIRGINIA,VA,FREDERICKSBURG," Washington, DC - MD - PA - VA - WV DMA",51,630,Fredericksburg,,,
VIRGINIA,VA,GALAX," Roanoke - Lynchburg, VA - WV DMA",51,640,Galax,,,
VIRGINIA,VA,HAMPTON," Norfolk - Portsmouth - Newport News, VA - NC DMA",51,650,Hampton,,,
VIRGINIA,VA,HARRISONBURG," Harrisonburg, VA - WV DMA",51,660,Harrisonburg,,,
VIRGINIA,VA,HOPEWELL," Richmond - Petersburg, VA DMA",51,670,Hopewell,,,
VIRGINIA,VA,LEXINGTON," Roanoke - Lynchburg, VA - WV DMA",51,678,Lexington,,,
VIRGINIA,VA,LYNCHBURG," Roanoke - Lynchburg, VA - WV DMA",51,680,Lynchburg,,,
VIRGINIA,VA,MANASSAS," Washington, DC - MD - PA - VA - WV DMA",51,683,Manassas,,,
VIRGINIA,VA,MANASSAS PARK," Washington, DC - MD - PA - VA - WV DMA",51,685,Manassas Park,,,
VIRGINIA,VA,MARTINSVILLE," Roanoke - Lynchburg, VA - WV DMA",51,690,Martinsville,,,
VIRGINIA,VA,NEWPORT NEWS," Norfolk - Portsmouth - Newport News, VA - NC DMA",51,700,Newport News,,,
VIRGINIA,VA,NORFOLK," Norfolk - Portsmouth - Newport News, VA - NC DMA",51,710,Norfolk,,,
VIRGINIA,VA,NORTON," Tri - Cities, TN - VA - KY DMA",51,720,Norton,,,
VIRGINIA,VA,PETERSBURG," Richmond - Petersburg, VA DMA",51,730,Petersburg,,,
VIRGINIA,VA,POQUOSON," Norfolk - Portsmouth - Newport News, VA - NC DMA",51,735,Poquoson,,,
VIRGINIA,VA,PORTSMOUTH," Norfolk - Portsmouth - Newport News, VA - NC DMA",51,740,Portsmouth,,,
VIRGINIA,VA,RADFORD," Roanoke - Lynchburg, VA - WV DMA",51,750,Radford,,,
VIRGINIA,VA,SALEM," Roanoke - Lynchburg, VA - WV DMA",51,775,Salem,,,
VIRGINIA,VA,STAUNTON," Richmond - Petersburg, VA DMA",51,790,Staunton,,,
VIRGINIA,VA,SUFFOLK," Norfolk - Portsmouth - Newport News, VA - NC DMA",51,800,Suffolk,,,
VIRGINIA,VA,VIRGINIA BEACH," Norfolk - Portsmouth - Newport News, VA - NC DMA",51,810,Virginia Beach,,,
VIRGINIA,VA,WAYNESBORO," Richmond - Petersburg, VA DMA",51,820,Waynesboro,,,
VIRGINIA,VA,WILLIAMSBURG," Norfolk - Portsmouth - Newport News, VA - NC DMA",51,830,Williamsburg,,,
VIRGINIA,VA,WINCHESTER," Washington, DC - MD - PA - VA - WV DMA",51,840,Winchester,,,
VIRGINIA,VA,BEDFORD CITY," Roanoke - Lynchburg, VA - WV DMA",51,000,Bedford City,,,
VIRGINIA,VA,FAIRFAX CITY," Washington, DC - MD - PA - VA - WV DMA",51,000,Fairfax City,,,
VIRGINIA,VA,FRANKLIN CITY," Norfolk - Portsmouth - Newport News, VA - NC DMA",51,000,Franklin City,,,
VIRGINIA,VA,RICHMOND CITY," Richmond - Petersburg, VA DMA",51,000,Richmond City,,,
VIRGINIA,VA,ROANOKE CITY," Roanoke - Lynchburg, VA - WV DMA",51,000,Roanoke City,,,
VIRGINIA,VA,SOUTH BOSTON," Roanoke - Lynchburg, VA - WV DMA",51,000,South Boston,,,
VERMONT,VT,ADDISON," Burlington, VT - Plattsburgh, NY DMA",50,001,Addison,,,
VERMONT,VT,BENNINGTON," Albany - Schenectady - Troy, NY - MA - VT DMA",50,003,Bennington,,,
VERMONT,VT,CALEDONIA," Burlington, VT - Plattsburgh, NY DMA",50,005,Caledonia,,,
VERMONT,VT,CHITTENDEN," Burlington, VT - Plattsburgh, NY DMA",50,007,Chittenden,,,
VERMONT,VT,ESSEX," Burlington, VT - Plattsburgh, NY DMA",50,009,Essex,,,
VERMONT,VT,FRANKLIN," Burlington, VT - Plattsburgh, NY DMA",50,011,Franklin,,,
VERMONT,VT,GRAND ISLE," Burlington, VT - Plattsburgh, NY DMA",50,013,Grand Isle,,,
VERMONT,VT,LAMOILLE," Burlington, VT - Plattsburgh, NY DMA",50,015,Lamoille,,,
VERMONT,VT,ORANGE," Burlington, VT - Plattsburgh, NY DMA",50,017,Orange,,,
VERMONT,VT,ORLEANS," Burlington, VT - Plattsburgh, NY DMA",50,019,Orleans,,,
VERMONT,VT,RUTLAND," Burlington, VT - Plattsburgh, NY DMA",50,021,Rutland,,,
VERMONT,VT,WASHINGTON," Burlington, VT - Plattsburgh, NY DMA",50,023,Washington,,,
VERMONT,VT,WINDHAM," Boston, MA - NH DMA",50,025,Windham,,,
VERMONT,VT,WINDSOR," Burlington, VT - Plattsburgh, NY DMA",50,027,Windsor,,,
WASHINGTON,WA,CLARK," Portland, OR - WA DMA",53,011,Clark,,,
WASHINGTON,WA,COWLITZ," Portland, OR - WA DMA",53,015,Cowlitz,,,
WASHINGTON,WA,KLICKITAT," Portland, OR - WA DMA",53,039,Klickitat,,,
WASHINGTON,WA,SKAMANIA," Portland, OR - WA DMA",53,059,Skamania,,,
WASHINGTON,WA,WAHKIAKUM," Portland, OR - WA DMA",53,069,Wahkiakum,,,
WASHINGTON,WA,CHELAN," Seattle - Tacoma, WA DMA",53,007,Chelan,,,
WASHINGTON,WA,CLALLAM," Seattle - Tacoma, WA DMA",53,009,Clallam,,,
WASHINGTON,WA,DOUGLAS," Seattle - Tacoma, WA DMA",53,017,Douglas,,,
WASHINGTON,WA,GRAYS HARBOR," Seattle - Tacoma, WA DMA",53,027,Grays Harbor,,,
WASHINGTON,WA,ISLAND," Seattle - Tacoma, WA DMA",53,029,Island,,,
WASHINGTON,WA,JEFFERSON," Seattle - Tacoma, WA DMA",53,031,Jefferson,,,
WASHINGTON,WA,KING," Seattle - Tacoma, WA DMA",53,033,King,,,
WASHINGTON,WA,KITSAP," Seattle - Tacoma, WA DMA",53,035,Kitsap,,,
WASHINGTON,WA,LEWIS," Seattle - Tacoma, WA DMA",53,041,Lewis,,,
WASHINGTON,WA,MASON," Seattle - Tacoma, WA DMA",53,045,Mason,,,
WASHINGTON,WA,PACIFIC," Seattle - Tacoma, WA DMA",53,049,Pacific,,,
WASHINGTON,WA,PIERCE," Seattle - Tacoma, WA DMA",53,053,Pierce,,,
WASHINGTON,WA,SAN JUAN," Seattle - Tacoma, WA DMA",53,055,San Juan,,,
WASHINGTON,WA,SKAGIT," Seattle - Tacoma, WA DMA",53,057,Skagit,,,
WASHINGTON,WA,SNOHOMISH," Seattle - Tacoma, WA DMA",53,061,Snohomish,,,
WASHINGTON,WA,THURSTON," Seattle - Tacoma, WA DMA",53,067,Thurston,,,
WASHINGTON,WA,WHATCOM," Seattle - Tacoma, WA DMA",53,073,Whatcom,,,
WASHINGTON,WA,FERRY," Spokane, WA - ID - MT - OR DMA",53,019,Ferry,,,
WASHINGTON,WA,LINCOLN," Spokane, WA - ID - MT - OR DMA",53,043,Lincoln,,,
WASHINGTON,WA,OKANOGAN," Spokane, WA - ID - MT - OR DMA",53,047,Okanogan,,,
WASHINGTON,WA,PEND OREILLE," Spokane, WA - ID - MT - OR DMA",53,051,Pend Oreille,,,
WASHINGTON,WA,SPOKANE," Spokane, WA - ID - MT - OR DMA",53,063,Spokane,,,
WASHINGTON,WA,STEVENS," Spokane, WA - ID - MT - OR DMA",53,065,Stevens,,,
WASHINGTON,WA,ADAMS," Spokane, WA - ID - MT - OR DMA",53,001,Adams,,,
WASHINGTON,WA,ASOTIN," Spokane, WA - ID - MT - OR DMA",53,003,Asotin,,,
WASHINGTON,WA,BENTON," Yakima - Pasco - Richland - Kennewick, WA - OR DMA",53,005,Benton,,,
WASHINGTON,WA,COLUMBIA," Spokane, WA - ID - MT - OR DMA",53,013,Columbia,,,
WASHINGTON,WA,FRANKLIN," Yakima - Pasco - Richland - Kennewick, WA - OR DMA",53,021,Franklin,,,
WASHINGTON,WA,GARFIELD," Spokane, WA - ID - MT - OR DMA",53,023,Garfield,,,
WASHINGTON,WA,GRANT," Spokane, WA - ID - MT - OR DMA",53,025,Grant,,,
WASHINGTON,WA,KITTITAS," Yakima - Pasco - Richland - Kennewick, WA - OR DMA",53,037,Kittitas,,,
WASHINGTON,WA,WALLA WALLA," Yakima - Pasco - Richland - Kennewick, WA - OR DMA",53,071,Walla Walla,,,
WASHINGTON,WA,WHITMAN," Spokane, WA - ID - MT - OR DMA",53,075,Whitman,,,
WASHINGTON,WA,YAKIMA," Yakima - Pasco - Richland - Kennewick, WA - OR DMA",53,077,Yakima,,,
WISCONSIN,WI,ADAMS," Wausau - Rhinelander, WI DMA",55,001,Adams,,,
WISCONSIN,WI,ASHLAND," Duluth - Superior, MN - MI - WI DMA",55,003,Ashland,,,
WISCONSIN,WI,BARRON," Minneapolis - St. Paul, MN - WI DMA",55,005,Barron,,,
WISCONSIN,WI,BAYFIELD," Duluth - Superior, MN - MI - WI DMA",55,007,Bayfield,,,
WISCONSIN,WI,BROWN," Green Bay - Appleton, WI - MI DMA",55,009,Brown,,,
WISCONSIN,WI,BUFFALO," LaCrosse - Eau Claire, WI - MN DMA",55,011,Buffalo,,,
WISCONSIN,WI,BURNETT," Minneapolis - St. Paul, MN - WI DMA",55,013,Burnett,,,
WISCONSIN,WI,CALUMET," Green Bay - Appleton, WI - MI DMA",55,015,Calumet,,,
WISCONSIN,WI,CHIPPEWA," LaCrosse - Eau Claire, WI - MN DMA",55,017,Chippewa,,,
WISCONSIN,WI,CLARK," LaCrosse - Eau Claire, WI - MN DMA",55,019,Clark,,,
WISCONSIN,WI,COLUMBIA," Madison, WI DMA",55,021,Columbia,,,
WISCONSIN,WI,CRAWFORD," LaCrosse - Eau Claire, WI - MN DMA",55,023,Crawford,,,
WISCONSIN,WI,DANE," Madison, WI DMA",55,025,Dane,,,
WISCONSIN,WI,DODGE," Milwaukee, WI DMA",55,027,Dodge,,,
WISCONSIN,WI,DOOR," Green Bay - Appleton, WI - MI DMA",55,029,Door,,,
WISCONSIN,WI,DOUGLAS," Duluth - Superior, MN - MI - WI DMA",55,031,Douglas,,,
WISCONSIN,WI,DUNN," Minneapolis - St. Paul, MN - WI DMA",55,033,Dunn,,,
WISCONSIN,WI,EAU CLAIRE," LaCrosse - Eau Claire, WI - MN DMA",55,035,Eau Claire,,,
WISCONSIN,WI,FLORENCE," Marquette, MI DMA",55,037,Florence,,,
WISCONSIN,WI,FOND DU LAC," Green Bay - Appleton, WI - MI DMA",55,039,Fond du Lac,,,
WISCONSIN,WI,FOREST," Wausau - Rhinelander, WI DMA",55,041,Forest,,,
WISCONSIN,WI,GRANT," Madison, WI DMA",55,043,Grant,,,
WISCONSIN,WI,GREEN," Madison, WI DMA",55,045,Green,,,
WISCONSIN,WI,GREEN LAKE," Green Bay - Appleton, WI - MI DMA",55,047,Green Lake,,,
WISCONSIN,WI,IOWA," Madison, WI DMA",55,049,Iowa,,,
WISCONSIN,WI,IRON," Duluth - Superior, MN - MI - WI DMA",55,051,Iron,,,
WISCONSIN,WI,JACKSON," LaCrosse - Eau Claire, WI - MN DMA",55,053,Jackson,,,
WISCONSIN,WI,JEFFERSON," Milwaukee, WI DMA",55,055,Jefferson,,,
WISCONSIN,WI,JUNEAU," Madison, WI DMA",55,057,Juneau,,,
WISCONSIN,WI,KENOSHA," Milwaukee, WI DMA",55,059,Kenosha,,,
WISCONSIN,WI,KEWAUNEE," Green Bay - Appleton, WI - MI DMA",55,061,Kewaunee,,,
WISCONSIN,WI,LA CROSSE," LaCrosse - Eau Claire, WI - MN DMA",55,063,La Crosse,,,
WISCONSIN,WI,LAFAYETTE," Madison, WI DMA",55,065,Lafayette,,,
WISCONSIN,WI,LANGLADE," Wausau - Rhinelander, WI DMA",55,067,Langlade,,,
WISCONSIN,WI,LINCOLN," Wausau - Rhinelander, WI DMA",55,069,Lincoln,,,
WISCONSIN,WI,MANITOWOC," Green Bay - Appleton, WI - MI DMA",55,071,Manitowoc,,,
WISCONSIN,WI,MARATHON," Wausau - Rhinelander, WI DMA",55,073,Marathon,,,
WISCONSIN,WI,MARINETTE," Green Bay - Appleton, WI - MI DMA",55,075,Marinette,,,
WISCONSIN,WI,MARQUETTE," Madison, WI DMA",55,077,Marquette,,,
WISCONSIN,WI,MENOMINEE," Green Bay - Appleton, WI - MI DMA",55,078,Menominee,,,
WISCONSIN,WI,MILWAUKEE," Milwaukee, WI DMA",55,079,Milwaukee,,,
WISCONSIN,WI,MONROE," LaCrosse - Eau Claire, WI - MN DMA",55,081,Monroe,,,
WISCONSIN,WI,OCONTO," Green Bay - Appleton, WI - MI DMA",55,083,Oconto,,,
WISCONSIN,WI,ONEIDA," Wausau - Rhinelander, WI DMA",55,085,Oneida,,,
WISCONSIN,WI,OUTAGAMIE," Green Bay - Appleton, WI - MI DMA",55,087,Outagamie,,,
WISCONSIN,WI,OZAUKEE," Milwaukee, WI DMA",55,089,Ozaukee,,,
WISCONSIN,WI,PEPIN," Minneapolis - St. Paul, MN - WI DMA",55,091,Pepin,,,
WISCONSIN,WI,PIERCE," Minneapolis - St. Paul, MN - WI DMA",55,093,Pierce,,,
WISCONSIN,WI,POLK," Minneapolis - St. Paul, MN - WI DMA",55,095,Polk,,,
WISCONSIN,WI,PORTAGE," Wausau - Rhinelander, WI DMA",55,097,Portage,,,
WISCONSIN,WI,PRICE," Wausau - Rhinelander, WI DMA",55,099,Price,,,
WISCONSIN,WI,RACINE," Milwaukee, WI DMA",55,101,Racine,,,
WISCONSIN,WI,RICHLAND," Madison, WI DMA",55,103,Richland,,,
WISCONSIN,WI,ROCK," Madison, WI DMA",55,105,Rock,,,
WISCONSIN,WI,RUSK," LaCrosse - Eau Claire, WI - MN DMA",55,107,Rusk,,,
WISCONSIN,WI,SAUK," Madison, WI DMA",55,111,Sauk,,,
WISCONSIN,WI,SAWYER," Duluth - Superior, MN - MI - WI DMA",55,113,Sawyer,,,
WISCONSIN,WI,SHAWANO," Green Bay - Appleton, WI - MI DMA",55,115,Shawano,,,
WISCONSIN,WI,SHEBOYGAN," Milwaukee, WI DMA",55,117,Sheboygan,,,
WISCONSIN,WI,TAYLOR," Wausau - Rhinelander, WI DMA",55,119,Taylor,,,
WISCONSIN,WI,TREMPEALEAU," LaCrosse - Eau Claire, WI - MN DMA",55,121,Trempealeau,,,
WISCONSIN,WI,VERNON," LaCrosse - Eau Claire, WI - MN DMA",55,123,Vernon,,,
WISCONSIN,WI,VILAS," Wausau - Rhinelander, WI DMA",55,125,Vilas,,,
WISCONSIN,WI,WALWORTH," Milwaukee, WI DMA",55,127,Walworth,,,
WISCONSIN,WI,WASHBURN," Duluth - Superior, MN - MI - WI DMA",55,129,Washburn,,,
WISCONSIN,WI,WASHINGTON," Milwaukee, WI DMA",55,131,Washington,,,
WISCONSIN,WI,WAUKESHA," Milwaukee, WI DMA",55,133,Waukesha,,,
WISCONSIN,WI,WAUPACA," Green Bay - Appleton, WI - MI DMA",55,135,Waupaca,,,
WISCONSIN,WI,WAUSHARA," Green Bay - Appleton, WI - MI DMA",55,137,Waushara,,,
WISCONSIN,WI,WINNEBAGO," Green Bay - Appleton, WI - MI DMA",55,139,Winnebago,,,
WISCONSIN,WI,WOOD," Wausau - Rhinelander, WI DMA",55,141,Wood,,,
WISCONSIN,WI,ST CROIX," Minneapolis - St. Paul, MN - WI DMA",55,109,St. Croix,,,
WEST VIRGINIA,WV,BARBOUR," Clarksburg - Weston, WV DMA",54,001,Barbour,,,
WEST VIRGINIA,WV,BERKELEY," Washington, DC - MD - PA - VA - WV DMA",54,003,Berkeley,,,
WEST VIRGINIA,WV,BOONE," Charleston - Huntington, WV - KY - OH DMA",54,005,Boone,,,
WEST VIRGINIA,WV,BRAXTON," Charleston - Huntington, WV - KY - OH DMA",54,007,Braxton,,,
WEST VIRGINIA,WV,BROOKE," Wheeling - Steubenville, WV - OH DMA",54,009,Brooke,,,
WEST VIRGINIA,WV,CABELL," Charleston - Huntington, WV - KY - OH DMA",54,011,Cabell,,,
